# ground truth trajectory
# file: 'rgbd_dataset_freiburg1_desk.bag'
# timestamp tx ty tz qx qy qz qw
1305031455.9694 1.1152 -0.0134 1.5897 0.8268 0.4007 -0.1985 -0.3411
1305031455.9794 1.1125 -0.0164 1.5924 0.8273 0.4010 -0.1964 -0.3410
1305031455.9895 1.1096 -0.0195 1.5951 0.8282 0.4009 -0.1933 -0.3406
1305031455.9994 1.1067 -0.0225 1.5976 0.8286 0.4013 -0.1914 -0.3401
1305031456.0094 1.1038 -0.0253 1.6000 0.8294 0.4018 -0.1882 -0.3394
1305031456.0194 1.1009 -0.0283 1.6024 0.8305 0.4031 -0.1842 -0.3373
1305031456.0295 1.0978 -0.0313 1.6046 0.8312 0.4046 -0.1807 -0.3357
1305031456.0394 1.0949 -0.0340 1.6070 0.8318 0.4066 -0.1770 -0.3338
1305031456.0495 1.0917 -0.0368 1.6091 0.8319 0.4083 -0.1743 -0.3328
1305031456.0595 1.0888 -0.0394 1.6115 0.8324 0.4102 -0.1712 -0.3310
1305031456.0695 1.0858 -0.0422 1.6136 0.8329 0.4112 -0.1686 -0.3298
1305031456.0794 1.0826 -0.0447 1.6159 0.8331 0.4119 -0.1660 -0.3297
1305031456.0904 1.0795 -0.0471 1.6179 0.8335 0.4116 -0.1646 -0.3297
1305031456.0995 1.0763 -0.0495 1.6199 0.8337 0.4116 -0.1630 -0.3300
1305031456.1095 1.0731 -0.0517 1.6221 0.8338 0.4115 -0.1615 -0.3306
1305031456.1194 1.0699 -0.0540 1.6241 0.8342 0.4111 -0.1599 -0.3310
1305031456.1295 1.0666 -0.0561 1.6261 0.8347 0.4104 -0.1583 -0.3312
1305031456.1394 1.0635 -0.0582 1.6280 0.8356 0.4097 -0.1561 -0.3309
1305031456.1495 1.0600 -0.0601 1.6297 0.8357 0.4089 -0.1547 -0.3324
1305031456.1594 1.0570 -0.0619 1.6319 0.8362 0.4076 -0.1526 -0.3336
1305031456.1694 1.0538 -0.0638 1.6338 0.8366 0.4062 -0.1506 -0.3352
1305031456.1794 1.0505 -0.0654 1.6355 0.8365 0.4040 -0.1497 -0.3386
1305031456.1894 1.0472 -0.0670 1.6373 0.8368 0.4021 -0.1475 -0.3410
1305031456.1995 1.0437 -0.0683 1.6387 0.8371 0.3999 -0.1459 -0.3435
1305031456.2094 1.0404 -0.0698 1.6401 0.8385 0.3980 -0.1431 -0.3435
1305031456.2194 1.0369 -0.0713 1.6413 0.8397 0.3959 -0.1401 -0.3444
1305031456.2294 1.0335 -0.0726 1.6424 0.8409 0.3940 -0.1369 -0.3448
1305031456.2394 1.0297 -0.0738 1.6434 0.8419 0.3922 -0.1342 -0.3456
1305031456.2494 1.0262 -0.0750 1.6444 0.8431 0.3904 -0.1306 -0.3460
1305031456.2594 1.0226 -0.0760 1.6455 0.8438 0.3884 -0.1282 -0.3475
1305031456.2694 1.0190 -0.0769 1.6464 0.8446 0.3858 -0.1256 -0.3493
1305031456.2796 1.0154 -0.0779 1.6472 0.8451 0.3836 -0.1237 -0.3512
1305031456.2894 1.0117 -0.0789 1.6480 0.8458 0.3807 -0.1222 -0.3532
1305031456.2994 1.0080 -0.0799 1.6486 0.8469 0.3777 -0.1204 -0.3544
1305031456.3095 1.0042 -0.0809 1.6492 0.8478 0.3745 -0.1185 -0.3564
1305031456.3194 1.0004 -0.0817 1.6497 0.8486 0.3712 -0.1160 -0.3587
1305031456.3294 0.9964 -0.0822 1.6499 0.8486 0.3679 -0.1151 -0.3623
1305031456.3395 0.9925 -0.0829 1.6500 0.8494 0.3649 -0.1125 -0.3644
1305031456.3498 0.9884 -0.0836 1.6500 0.8503 0.3622 -0.1096 -0.3657
1305031456.3595 0.9846 -0.0843 1.6497 0.8517 0.3597 -0.1058 -0.3660
1305031456.3694 0.9807 -0.0850 1.6495 0.8527 0.3577 -0.1027 -0.3666
1305031456.3794 0.9767 -0.0856 1.6491 0.8534 0.3551 -0.1003 -0.3682
1305031456.3894 0.9727 -0.0863 1.6488 0.8539 0.3526 -0.0973 -0.3701
1305031456.3994 0.9685 -0.0868 1.6484 0.8538 0.3499 -0.0957 -0.3733
1305031456.4095 0.9642 -0.0875 1.6478 0.8541 0.3470 -0.0941 -0.3759
1305031456.4194 0.9599 -0.0882 1.6470 0.8546 0.3439 -0.0926 -0.3780
1305031456.4295 0.9555 -0.0888 1.6459 0.8549 0.3415 -0.0916 -0.3797
1305031456.4394 0.9512 -0.0895 1.6447 0.8560 0.3394 -0.0902 -0.3793
1305031456.4494 0.9467 -0.0901 1.6431 0.8569 0.3377 -0.0895 -0.3790
1305031456.4594 0.9422 -0.0909 1.6416 0.8586 0.3367 -0.0887 -0.3763
1305031456.4694 0.9377 -0.0916 1.6398 0.8599 0.3355 -0.0885 -0.3743
1305031456.4795 0.9330 -0.0922 1.6379 0.8612 0.3339 -0.0884 -0.3729
1305031456.4894 0.9283 -0.0927 1.6359 0.8626 0.3330 -0.0887 -0.3704
1305031456.4994 0.9235 -0.0933 1.6340 0.8636 0.3315 -0.0890 -0.3693
1305031456.5095 0.9189 -0.0938 1.6319 0.8646 0.3303 -0.0896 -0.3680
1305031456.5194 0.9142 -0.0943 1.6298 0.8659 0.3288 -0.0898 -0.3661
1305031456.5294 0.9095 -0.0949 1.6278 0.8671 0.3274 -0.0898 -0.3645
1305031456.5394 0.9048 -0.0955 1.6257 0.8677 0.3262 -0.0897 -0.3641
1305031456.5494 0.9001 -0.0961 1.6237 0.8683 0.3240 -0.0897 -0.3648
1305031456.5595 0.8953 -0.0965 1.6216 0.8685 0.3218 -0.0896 -0.3661
1305031456.5694 0.8908 -0.0972 1.6195 0.8694 0.3195 -0.0888 -0.3662
1305031456.5795 0.8860 -0.0976 1.6171 0.8702 0.3170 -0.0883 -0.3666
1305031456.5894 0.8814 -0.0979 1.6146 0.8717 0.3147 -0.0866 -0.3654
1305031456.5994 0.8768 -0.0984 1.6119 0.8741 0.3126 -0.0843 -0.3620
1305031456.6095 0.8722 -0.0988 1.6092 0.8769 0.3107 -0.0817 -0.3575
1305031456.6194 0.8677 -0.0990 1.6065 0.8798 0.3089 -0.0791 -0.3526
1305031456.6294 0.8633 -0.0993 1.6037 0.8818 0.3070 -0.0767 -0.3496
1305031456.6394 0.8589 -0.0998 1.6011 0.8838 0.3049 -0.0748 -0.3470
1305031456.6494 0.8547 -0.1002 1.5987 0.8853 0.3024 -0.0733 -0.3455
1305031456.6595 0.8502 -0.1005 1.5962 0.8858 0.2993 -0.0734 -0.3469
1305031456.6694 0.8461 -0.1008 1.5939 0.8862 0.2965 -0.0738 -0.3482
1305031456.6795 0.8418 -0.1012 1.5914 0.8866 0.2933 -0.0744 -0.3497
1305031456.6895 0.8379 -0.1014 1.5890 0.8876 0.2906 -0.0746 -0.3496
1305031456.6994 0.8335 -0.1021 1.5862 0.8890 0.2880 -0.0752 -0.3481
1305031456.7094 0.8297 -0.1024 1.5833 0.8907 0.2852 -0.0751 -0.3459
1305031456.7194 0.8255 -0.1030 1.5805 0.8925 0.2831 -0.0755 -0.3428
1305031456.7294 0.8215 -0.1034 1.5778 0.8942 0.2817 -0.0757 -0.3397
1305031456.7394 0.8174 -0.1038 1.5750 0.8948 0.2803 -0.0773 -0.3387
1305031456.7494 0.8132 -0.1042 1.5724 0.8952 0.2794 -0.0793 -0.3380
1305031456.7594 0.8089 -0.1047 1.5698 0.8951 0.2779 -0.0823 -0.3388
1305031456.7694 0.8047 -0.1053 1.5673 0.8948 0.2767 -0.0856 -0.3397
1305031456.7794 0.8008 -0.1056 1.5643 0.8944 0.2752 -0.0883 -0.3414
1305031456.7895 0.7964 -0.1060 1.5618 0.8947 0.2736 -0.0907 -0.3411
1305031456.7996 0.7922 -0.1065 1.5590 0.8955 0.2715 -0.0928 -0.3402
1305031456.8096 0.7882 -0.1070 1.5561 0.8969 0.2692 -0.0935 -0.3382
1305031456.8194 0.7841 -0.1074 1.5530 0.8984 0.2668 -0.0938 -0.3361
1305031456.8294 0.7803 -0.1079 1.5500 0.8998 0.2647 -0.0938 -0.3338
1305031456.8395 0.7762 -0.1084 1.5469 0.9011 0.2627 -0.0937 -0.3319
1305031456.8494 0.7721 -0.1089 1.5440 0.9021 0.2607 -0.0928 -0.3311
1305031456.8595 0.7681 -0.1095 1.5411 0.9028 0.2589 -0.0927 -0.3306
1305031456.8694 0.7641 -0.1101 1.5382 0.9033 0.2575 -0.0920 -0.3305
1305031456.8794 0.7602 -0.1108 1.5356 0.9040 0.2557 -0.0913 -0.3302
1305031456.8894 0.7563 -0.1114 1.5331 0.9041 0.2537 -0.0905 -0.3316
1305031456.8995 0.7524 -0.1121 1.5305 0.9040 0.2513 -0.0902 -0.3340
1305031456.9095 0.7483 -0.1128 1.5279 0.9039 0.2481 -0.0893 -0.3367
1305031456.9194 0.7447 -0.1136 1.5253 0.9045 0.2455 -0.0884 -0.3374
1305031456.9294 0.7408 -0.1145 1.5227 0.9052 0.2427 -0.0871 -0.3380
1305031456.9394 0.7369 -0.1155 1.5199 0.9063 0.2406 -0.0858 -0.3367
1305031456.9495 0.7332 -0.1165 1.5174 0.9075 0.2388 -0.0835 -0.3352
1305031456.9594 0.7292 -0.1177 1.5147 0.9087 0.2376 -0.0821 -0.3332
1305031456.9694 0.7258 -0.1188 1.5124 0.9099 0.2373 -0.0801 -0.3308
1305031456.9794 0.7217 -0.1202 1.5101 0.9107 0.2363 -0.0788 -0.3294
1305031456.9894 0.7180 -0.1218 1.5081 0.9117 0.2363 -0.0773 -0.3270
1305031456.9994 0.7144 -0.1229 1.5062 0.9117 0.2347 -0.0762 -0.3285
1305031457.0095 0.7107 -0.1243 1.5046 0.9119 0.2327 -0.0752 -0.3296
1305031457.0195 0.7071 -0.1257 1.5030 0.9124 0.2306 -0.0742 -0.3298
1305031457.0295 0.7034 -0.1272 1.5015 0.9131 0.2277 -0.0733 -0.3300
1305031457.0395 0.7001 -0.1288 1.5001 0.9144 0.2259 -0.0716 -0.3281
1305031457.0494 0.6966 -0.1305 1.4988 0.9158 0.2236 -0.0702 -0.3261
1305031457.0594 0.6929 -0.1322 1.4976 0.9171 0.2217 -0.0684 -0.3243
1305031457.0694 0.6896 -0.1341 1.4967 0.9186 0.2201 -0.0663 -0.3215
1305031457.0794 0.6863 -0.1360 1.4959 0.9197 0.2186 -0.0643 -0.3198
1305031457.0894 0.6828 -0.1380 1.4956 0.9207 0.2168 -0.0627 -0.3185
1305031457.0994 0.6795 -0.1398 1.4953 0.9211 0.2154 -0.0614 -0.3185
1305031457.1094 0.6761 -0.1420 1.4953 0.9216 0.2133 -0.0595 -0.3187
1305031457.1194 0.6730 -0.1441 1.4957 0.9220 0.2111 -0.0582 -0.3193
1305031457.1295 0.6696 -0.1462 1.4960 0.9223 0.2081 -0.0567 -0.3208
1305031457.1394 0.6663 -0.1485 1.4964 0.9227 0.2053 -0.0555 -0.3214
1305031457.1494 0.6629 -0.1507 1.4970 0.9233 0.2023 -0.0544 -0.3219
1305031457.1594 0.6596 -0.1531 1.4978 0.9238 0.1996 -0.0529 -0.3223
1305031457.1694 0.6562 -0.1558 1.4987 0.9240 0.1967 -0.0521 -0.3238
1305031457.1794 0.6527 -0.1581 1.4995 0.9243 0.1944 -0.0509 -0.3244
1305031457.1894 0.6496 -0.1607 1.5004 0.9252 0.1917 -0.0489 -0.3239
1305031457.1995 0.6460 -0.1634 1.5013 0.9259 0.1896 -0.0473 -0.3234
1305031457.2098 0.6425 -0.1662 1.5023 0.9267 0.1870 -0.0454 -0.3228
1305031457.2194 0.6390 -0.1691 1.5036 0.9275 0.1849 -0.0436 -0.3218
1305031457.2295 0.6356 -0.1720 1.5050 0.9279 0.1823 -0.0422 -0.3224
1305031457.2394 0.6319 -0.1750 1.5065 0.9277 0.1801 -0.0414 -0.3244
1305031457.2494 0.6283 -0.1780 1.5082 0.9272 0.1775 -0.0401 -0.3274
1305031457.2594 0.6246 -0.1812 1.5099 0.9270 0.1744 -0.0391 -0.3298
1305031457.2694 0.6211 -0.1843 1.5118 0.9267 0.1713 -0.0381 -0.3324
1305031457.2794 0.6173 -0.1877 1.5135 0.9267 0.1677 -0.0365 -0.3344
1305031457.2895 0.6137 -0.1906 1.5154 0.9261 0.1648 -0.0350 -0.3375
1305031457.2994 0.6099 -0.1940 1.5174 0.9266 0.1617 -0.0325 -0.3379
1305031457.3094 0.6063 -0.1974 1.5192 0.9269 0.1595 -0.0302 -0.3383
1305031457.3194 0.6026 -0.2007 1.5211 0.9274 0.1566 -0.0272 -0.3387
1305031457.3294 0.5989 -0.2040 1.5231 0.9278 0.1541 -0.0246 -0.3390
1305031457.3394 0.5953 -0.2073 1.5252 0.9280 0.1513 -0.0221 -0.3397
1305031457.3494 0.5916 -0.2105 1.5275 0.9285 0.1483 -0.0190 -0.3398
1305031457.3594 0.5881 -0.2138 1.5299 0.9286 0.1449 -0.0169 -0.3412
1305031457.3694 0.5843 -0.2170 1.5325 0.9282 0.1419 -0.0144 -0.3438
1305031457.3794 0.5806 -0.2200 1.5350 0.9275 0.1379 -0.0130 -0.3471
1305031457.3894 0.5769 -0.2231 1.5378 0.9273 0.1344 -0.0115 -0.3490
1305031457.3994 0.5731 -0.2264 1.5405 0.9278 0.1310 -0.0101 -0.3490
1305031457.4094 0.5694 -0.2295 1.5433 0.9281 0.1281 -0.0086 -0.3496
1305031457.4194 0.5657 -0.2326 1.5461 0.9282 0.1258 -0.0075 -0.3500
1305031457.4294 0.5618 -0.2357 1.5491 0.9285 0.1239 -0.0072 -0.3500
1305031457.4394 0.5579 -0.2387 1.5520 0.9287 0.1221 -0.0066 -0.3502
1305031457.4495 0.5543 -0.2418 1.5551 0.9292 0.1208 -0.0060 -0.3492
1305031457.4594 0.5501 -0.2447 1.5581 0.9290 0.1193 -0.0062 -0.3502
1305031457.4694 0.5462 -0.2477 1.5611 0.9292 0.1178 -0.0059 -0.3502
1305031457.4794 0.5424 -0.2506 1.5644 0.9290 0.1164 -0.0055 -0.3513
1305031457.4894 0.5384 -0.2536 1.5674 0.9290 0.1149 -0.0052 -0.3518
1305031457.4994 0.5345 -0.2564 1.5706 0.9287 0.1132 -0.0047 -0.3532
1305031457.5094 0.5306 -0.2595 1.5738 0.9285 0.1119 -0.0039 -0.3539
1305031457.5194 0.5267 -0.2624 1.5769 0.9281 0.1104 -0.0035 -0.3556
1305031457.5294 0.5229 -0.2653 1.5800 0.9278 0.1088 -0.0025 -0.3570
1305031457.5394 0.5191 -0.2683 1.5829 0.9277 0.1068 -0.0015 -0.3578
1305031457.5494 0.5151 -0.2710 1.5858 0.9272 0.1049 -0.0009 -0.3596
1305031457.5595 0.5115 -0.2739 1.5888 0.9271 0.1031 0.0006 -0.3603
1305031457.5694 0.5076 -0.2767 1.5916 0.9270 0.1014 0.0011 -0.3612
1305031457.5794 0.5037 -0.2796 1.5943 0.9271 0.1001 0.0021 -0.3613
1305031457.5894 0.4999 -0.2818 1.5969 0.9270 0.0986 0.0026 -0.3619
1305031457.5994 0.4958 -0.2846 1.5996 0.9275 0.0975 0.0028 -0.3609
1305031457.6094 0.4919 -0.2869 1.6024 0.9276 0.0968 0.0033 -0.3608
1305031457.6194 0.4877 -0.2892 1.6048 0.9272 0.0950 0.0035 -0.3623
1305031457.6294 0.4838 -0.2912 1.6076 0.9269 0.0938 0.0039 -0.3634
1305031457.6394 0.4798 -0.2934 1.6105 0.9269 0.0926 0.0041 -0.3638
1305031457.6494 0.4757 -0.2956 1.6129 0.9270 0.0908 0.0046 -0.3639
1305031457.6594 0.4716 -0.2976 1.6153 0.9276 0.0896 0.0042 -0.3627
1305031457.6694 0.4674 -0.2995 1.6178 0.9283 0.0884 0.0047 -0.3611
1305031457.6794 0.4631 -0.3016 1.6201 0.9290 0.0877 0.0052 -0.3594
1305031457.6896 0.4588 -0.3038 1.6227 0.9299 0.0876 0.0060 -0.3571
1305031457.6994 0.4545 -0.3056 1.6252 0.9300 0.0876 0.0065 -0.3569
1305031457.7095 0.4500 -0.3075 1.6279 0.9297 0.0875 0.0070 -0.3577
1305031457.7194 0.4456 -0.3094 1.6307 0.9295 0.0878 0.0079 -0.3583
1305031457.7294 0.4412 -0.3111 1.6332 0.9288 0.0876 0.0089 -0.3600
1305031457.7394 0.4369 -0.3130 1.6360 0.9284 0.0877 0.0098 -0.3610
1305031457.7494 0.4325 -0.3147 1.6386 0.9280 0.0877 0.0107 -0.3621
1305031457.7595 0.4280 -0.3166 1.6415 0.9277 0.0873 0.0113 -0.3627
1305031457.7694 0.4237 -0.3182 1.6444 0.9267 0.0868 0.0125 -0.3655
1305031457.7794 0.4194 -0.3197 1.6473 0.9253 0.0861 0.0138 -0.3690
1305031457.7894 0.4149 -0.3214 1.6503 0.9243 0.0850 0.0148 -0.3718
1305031457.7994 0.4106 -0.3229 1.6532 0.9231 0.0836 0.0163 -0.3750
1305031457.8094 0.4064 -0.3245 1.6559 0.9222 0.0825 0.0180 -0.3773
1305031457.8194 0.4019 -0.3256 1.6585 0.9213 0.0810 0.0201 -0.3797
1305031457.8294 0.3976 -0.3266 1.6609 0.9205 0.0787 0.0229 -0.3821
1305031457.8394 0.3933 -0.3280 1.6635 0.9207 0.0779 0.0252 -0.3817
1305031457.8494 0.3888 -0.3293 1.6661 0.9207 0.0771 0.0271 -0.3816
1305031457.8594 0.3845 -0.3300 1.6685 0.9195 0.0751 0.0297 -0.3846
1305031457.8694 0.3799 -0.3310 1.6710 0.9186 0.0744 0.0317 -0.3868
1305031457.8794 0.3754 -0.3320 1.6736 0.9172 0.0732 0.0327 -0.3903
1305031457.8894 0.3710 -0.3329 1.6763 0.9156 0.0724 0.0337 -0.3940
1305031457.8994 0.3665 -0.3337 1.6788 0.9142 0.0713 0.0342 -0.3975
1305031457.9094 0.3620 -0.3347 1.6812 0.9132 0.0698 0.0343 -0.4001
1305031457.9195 0.3574 -0.3351 1.6834 0.9117 0.0680 0.0341 -0.4038
1305031457.9295 0.3527 -0.3360 1.6854 0.9116 0.0661 0.0337 -0.4044
1305031457.9394 0.3480 -0.3365 1.6872 0.9113 0.0645 0.0333 -0.4053
1305031457.9494 0.3433 -0.3368 1.6888 0.9108 0.0631 0.0330 -0.4066
1305031457.9594 0.3384 -0.3373 1.6903 0.9107 0.0623 0.0328 -0.4071
1305031457.9694 0.3336 -0.3377 1.6917 0.9102 0.0615 0.0328 -0.4082
1305031457.9796 0.3289 -0.3379 1.6931 0.9098 0.0610 0.0331 -0.4091
1305031457.9894 0.3237 -0.3379 1.6942 0.9083 0.0603 0.0331 -0.4125
1305031457.9994 0.3188 -0.3380 1.6954 0.9076 0.0597 0.0338 -0.4143
1305031458.0098 0.3137 -0.3379 1.6964 0.9062 0.0587 0.0343 -0.4173
1305031458.0194 0.3087 -0.3378 1.6973 0.9051 0.0576 0.0353 -0.4197
1305031458.0294 0.3035 -0.3374 1.6980 0.9036 0.0561 0.0361 -0.4232
1305031458.0395 0.2983 -0.3370 1.6982 0.9031 0.0544 0.0371 -0.4244
1305031458.0494 0.2930 -0.3366 1.6984 0.9020 0.0526 0.0384 -0.4267
1305031458.0594 0.2875 -0.3358 1.6983 0.9017 0.0510 0.0391 -0.4276
1305031458.0694 0.2823 -0.3351 1.6981 0.9020 0.0497 0.0406 -0.4269
1305031458.0794 0.2768 -0.3342 1.6977 0.9023 0.0487 0.0419 -0.4264
1305031458.0894 0.2713 -0.3333 1.6971 0.9030 0.0474 0.0435 -0.4249
1305031458.0995 0.2656 -0.3322 1.6964 0.9030 0.0467 0.0450 -0.4248
1305031458.1095 0.2600 -0.3310 1.6957 0.9031 0.0461 0.0465 -0.4245
1305031458.1194 0.2542 -0.3296 1.6950 0.9026 0.0457 0.0476 -0.4255
1305031458.1294 0.2485 -0.3284 1.6943 0.9029 0.0454 0.0489 -0.4245
1305031458.1394 0.2425 -0.3269 1.6933 0.9026 0.0448 0.0497 -0.4253
1305031458.1497 0.2367 -0.3254 1.6925 0.9018 0.0434 0.0504 -0.4270
1305031458.1594 0.2306 -0.3236 1.6913 0.9018 0.0418 0.0504 -0.4273
1305031458.1694 0.2246 -0.3218 1.6901 0.9019 0.0407 0.0503 -0.4271
1305031458.1794 0.2184 -0.3200 1.6887 0.9023 0.0395 0.0500 -0.4264
1305031458.1894 0.2122 -0.3181 1.6873 0.9031 0.0387 0.0495 -0.4247
1305031458.1994 0.2060 -0.3161 1.6858 0.9044 0.0380 0.0500 -0.4220
1305031458.2094 0.1997 -0.3141 1.6842 0.9058 0.0383 0.0499 -0.4191
1305031458.2194 0.1934 -0.3120 1.6825 0.9067 0.0388 0.0502 -0.4169
1305031458.2294 0.1870 -0.3100 1.6811 0.9077 0.0395 0.0500 -0.4148
1305031458.2394 0.1806 -0.3078 1.6797 0.9078 0.0403 0.0504 -0.4143
1305031458.2496 0.1742 -0.3057 1.6785 0.9071 0.0412 0.0503 -0.4158
1305031458.2594 0.1676 -0.3034 1.6773 0.9061 0.0418 0.0495 -0.4182
1305031458.2694 0.1611 -0.3013 1.6760 0.9048 0.0423 0.0484 -0.4209
1305031458.2794 0.1546 -0.2988 1.6746 0.9034 0.0422 0.0471 -0.4241
1305031458.2894 0.1483 -0.2966 1.6730 0.9038 0.0425 0.0457 -0.4234
1305031458.2994 0.1420 -0.2944 1.6712 0.9038 0.0422 0.0443 -0.4235
1305031458.3096 0.1358 -0.2920 1.6694 0.9037 0.0418 0.0428 -0.4239
1305031458.3194 0.1295 -0.2897 1.6675 0.9040 0.0414 0.0414 -0.4235
1305031458.3294 0.1235 -0.2876 1.6656 0.9040 0.0414 0.0403 -0.4236
1305031458.3394 0.1175 -0.2853 1.6636 0.9028 0.0414 0.0387 -0.4262
1305031458.3494 0.1116 -0.2829 1.6616 0.9016 0.0411 0.0374 -0.4291
1305031458.3602 0.1059 -0.2803 1.6594 0.8996 0.0409 0.0365 -0.4332
1305031458.3694 0.1003 -0.2780 1.6570 0.8981 0.0401 0.0350 -0.4365
1305031458.3794 0.0949 -0.2756 1.6545 0.8972 0.0388 0.0337 -0.4385
1305031458.3894 0.0897 -0.2731 1.6517 0.8962 0.0371 0.0325 -0.4408
1305031458.3994 0.0848 -0.2704 1.6488 0.8955 0.0350 0.0317 -0.4426
1305031458.4094 0.0800 -0.2681 1.6455 0.8951 0.0314 0.0302 -0.4437
1305031458.4194 0.0753 -0.2655 1.6420 0.8940 0.0278 0.0291 -0.4463
1305031458.4294 0.0709 -0.2631 1.6385 0.8930 0.0243 0.0288 -0.4486
1305031458.4394 0.0667 -0.2605 1.6348 0.8913 0.0210 0.0289 -0.4521
1305031458.4494 0.0625 -0.2580 1.6312 0.8890 0.0181 0.0296 -0.4565
1305031458.4594 0.0583 -0.2555 1.6274 0.8867 0.0160 0.0310 -0.4611
1305031458.4694 0.0546 -0.2530 1.6234 0.8830 0.0144 0.0331 -0.4680
1305031458.4794 0.0510 -0.2506 1.6192 0.8788 0.0132 0.0353 -0.4757
1305031458.4894 0.0474 -0.2484 1.6148 0.8751 0.0124 0.0377 -0.4823
1305031458.4994 0.0440 -0.2459 1.6103 0.8714 0.0111 0.0396 -0.4889
1305031458.5094 0.0407 -0.2434 1.6055 0.8685 0.0105 0.0414 -0.4938
1305031458.5194 0.0377 -0.2414 1.6001 0.8671 0.0086 0.0432 -0.4961
1305031458.5294 0.0347 -0.2389 1.5946 0.8652 0.0071 0.0453 -0.4992
1305031458.5394 0.0320 -0.2366 1.5892 -0.8637 -0.0063 -0.0476 0.5016
1305031458.5494 0.0294 -0.2339 1.5838 -0.8625 -0.0057 -0.0502 0.5036
1305031458.5594 0.0267 -0.2312 1.5784 -0.8607 -0.0057 -0.0527 0.5064
1305031458.5694 0.0240 -0.2283 1.5729 -0.8587 -0.0066 -0.0547 0.5096
1305031458.5794 0.0218 -0.2256 1.5674 -0.8575 -0.0075 -0.0561 0.5113
1305031458.5894 0.0196 -0.2225 1.5619 -0.8546 -0.0090 -0.0572 0.5160
1305031458.5994 0.0174 -0.2194 1.5561 -0.8534 -0.0106 -0.0576 0.5180
1305031458.6094 0.0154 -0.2163 1.5502 -0.8532 -0.0119 -0.0578 0.5182
1305031458.6194 0.0135 -0.2130 1.5443 -0.8533 -0.0127 -0.0580 0.5180
1305031458.6294 0.0118 -0.2102 1.5383 -0.8550 -0.0129 -0.0583 0.5152
1305031458.6394 0.0099 -0.2072 1.5323 -0.8564 -0.0130 -0.0577 0.5130
1305031458.6494 0.0082 -0.2041 1.5265 -0.8570 -0.0145 -0.0564 0.5120
1305031458.6607 0.0066 -0.2011 1.5206 -0.8578 -0.0169 -0.0539 0.5108
1305031458.6694 0.0048 -0.1980 1.5149 -0.8590 -0.0202 -0.0502 0.5091
1305031458.6794 0.0035 -0.1949 1.5091 -0.8605 -0.0251 -0.0469 0.5067
1305031458.6894 0.0022 -0.1920 1.5035 -0.8617 -0.0296 -0.0431 0.5048
1305031458.6994 0.0010 -0.1891 1.4980 -0.8623 -0.0341 -0.0404 0.5036
1305031458.7094 -0.0001 -0.1861 1.4928 -0.8626 -0.0381 -0.0374 0.5030
1305031458.7194 -0.0011 -0.1831 1.4878 -0.8616 -0.0422 -0.0348 0.5046
1305031458.7294 -0.0020 -0.1802 1.4831 -0.8610 -0.0464 -0.0318 0.5055
1305031458.7394 -0.0028 -0.1770 1.4785 -0.8591 -0.0509 -0.0292 0.5084
1305031458.7494 -0.0036 -0.1742 1.4741 -0.8580 -0.0568 -0.0256 0.5099
1305031458.7596 -0.0043 -0.1717 1.4698 -0.8582 -0.0625 -0.0218 0.5091
1305031458.7694 -0.0051 -0.1692 1.4658 -0.8586 -0.0683 -0.0173 0.5078
1305031458.7794 -0.0059 -0.1665 1.4618 -0.8591 -0.0721 -0.0146 0.5064
1305031458.7895 -0.0068 -0.1636 1.4578 -0.8593 -0.0756 -0.0124 0.5057
1305031458.7994 -0.0077 -0.1609 1.4541 -0.8603 -0.0780 -0.0102 0.5037
1305031458.8094 -0.0087 -0.1581 1.4507 -0.8612 -0.0798 -0.0090 0.5019
1305031458.8193 -0.0096 -0.1554 1.4475 -0.8620 -0.0804 -0.0073 0.5004
1305031458.8294 -0.0107 -0.1529 1.4446 0.8624 0.0805 0.0060 -0.4998
1305031458.8394 -0.0123 -0.1508 1.4419 0.8625 0.0813 0.0047 -0.4995
1305031458.8494 -0.0138 -0.1484 1.4397 -0.8615 -0.0825 -0.0043 0.5011
1305031458.8594 -0.0156 -0.1466 1.4376 -0.8599 -0.0847 -0.0041 0.5034
1305031458.8694 -0.0174 -0.1446 1.4358 -0.8582 -0.0869 -0.0055 0.5059
1305031458.8794 -0.0198 -0.1425 1.4340 -0.8564 -0.0886 -0.0069 0.5086
1305031458.8894 -0.0221 -0.1409 1.4323 -0.8560 -0.0886 -0.0090 0.5092
1305031458.8994 -0.0246 -0.1392 1.4309 -0.8561 -0.0877 -0.0108 0.5092
1305031458.9094 -0.0271 -0.1372 1.4296 -0.8567 -0.0846 -0.0123 0.5087
1305031458.9194 -0.0299 -0.1355 1.4284 -0.8582 -0.0804 -0.0132 0.5068
1305031458.9294 -0.0329 -0.1334 1.4271 -0.8593 -0.0757 -0.0136 0.5057
1305031458.9394 -0.0363 -0.1316 1.4261 -0.8612 -0.0711 -0.0140 0.5031
1305031458.9494 -0.0399 -0.1299 1.4254 -0.8629 -0.0666 -0.0152 0.5008
1305031458.9594 -0.0438 -0.1282 1.4245 0.8643 0.0634 0.0165 -0.4987
1305031458.9694 -0.0480 -0.1264 1.4241 0.8643 0.0618 0.0181 -0.4988
1305031458.9793 -0.0526 -0.1247 1.4239 -0.8631 -0.0612 -0.0192 0.5009
1305031458.9894 -0.0575 -0.1230 1.4239 -0.8620 -0.0618 -0.0195 0.5027
